,filename,filepath,starttime,endtime,npts,sampling_rate,delta,calib,_format,file_date
0,2021.07.14.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.ICQ..HHZ.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.PMAQ..HHE.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.PMAQ..HHN.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.PMAQ..HHZ.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.RISQ..HNE.SAC,2021-07-14T00:00:00.000000Z,2021-07-14T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.RISQ..HNN.SAC,2021-07-14T00:00:00.000000Z,2021-07-14T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.RISQ..HNZ.SAC,2021-07-14T00:00:00.000000Z,2021-07-14T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.SMQ..EHZ.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.SNFQ..HHE.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.SNFQ..HHN.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.14.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210714/2021.07.14.CN.SNFQ..HHZ.SAC,2021-07-13T23:29:59.000000Z,2021-07-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.14
0,2021.07.15.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.CNQ..EHZ.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.ICQ..HHE.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.ICQ..HHN.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.ICQ..HHZ.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.PMAQ..HHE.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.PMAQ..HHN.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.PMAQ..HHZ.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.RISQ..HNE.SAC,2021-07-15T00:00:00.000000Z,2021-07-15T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.RISQ..HNN.SAC,2021-07-15T00:00:00.000000Z,2021-07-15T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.RISQ..HNZ.SAC,2021-07-15T00:00:00.000000Z,2021-07-15T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.SMQ..EHZ.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.SNFQ..HHE.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.SNFQ..HHN.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.15.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210715/2021.07.15.CN.SNFQ..HHZ.SAC,2021-07-14T23:29:59.000000Z,2021-07-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.15
0,2021.07.16.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.CNQ..EHZ.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.ICQ..HHE.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.ICQ..HHN.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.ICQ..HHZ.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.PMAQ..HHE.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.PMAQ..HHN.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.PMAQ..HHZ.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.RISQ..HNE.SAC,2021-07-16T00:00:00.000000Z,2021-07-16T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.RISQ..HNN.SAC,2021-07-16T00:00:00.000000Z,2021-07-16T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.RISQ..HNZ.SAC,2021-07-16T00:00:00.000000Z,2021-07-16T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.SMQ..EHZ.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.SNFQ..HHE.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.SNFQ..HHN.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.16.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210716/2021.07.16.CN.SNFQ..HHZ.SAC,2021-07-15T23:29:59.000000Z,2021-07-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.16
0,2021.07.17.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.CNQ..EHZ.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.ICQ..HHE.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.ICQ..HHN.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.ICQ..HHZ.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.PMAQ..HHE.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.PMAQ..HHN.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.PMAQ..HHZ.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.RISQ..HNE.SAC,2021-07-17T00:00:00.000000Z,2021-07-17T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.RISQ..HNN.SAC,2021-07-17T00:00:00.000000Z,2021-07-17T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.RISQ..HNZ.SAC,2021-07-17T00:00:00.000000Z,2021-07-17T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.SMQ..EHZ.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.SNFQ..HHE.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.SNFQ..HHN.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.17.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210717/2021.07.17.CN.SNFQ..HHZ.SAC,2021-07-16T23:29:59.000000Z,2021-07-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.17
0,2021.07.18.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.CNQ..EHZ.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.ICQ..HHE.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.ICQ..HHN.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.ICQ..HHZ.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.PMAQ..HHE.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.PMAQ..HHN.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.PMAQ..HHZ.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.RISQ..HNE.SAC,2021-07-18T00:00:00.000000Z,2021-07-18T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.RISQ..HNN.SAC,2021-07-18T00:00:00.000000Z,2021-07-18T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.RISQ..HNZ.SAC,2021-07-18T00:00:00.000000Z,2021-07-18T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.SMQ..EHZ.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.SNFQ..HHE.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.SNFQ..HHN.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.18.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210718/2021.07.18.CN.SNFQ..HHZ.SAC,2021-07-17T23:29:59.000000Z,2021-07-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.18
0,2021.07.19.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.CNQ..EHZ.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.ICQ..HHE.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.ICQ..HHN.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.ICQ..HHZ.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.PMAQ..HHE.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.PMAQ..HHN.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.PMAQ..HHZ.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.RISQ..HNE.SAC,2021-07-19T00:00:00.000000Z,2021-07-19T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.RISQ..HNN.SAC,2021-07-19T00:00:00.000000Z,2021-07-19T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.RISQ..HNZ.SAC,2021-07-19T00:00:00.000000Z,2021-07-19T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.SMQ..EHZ.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.SNFQ..HHE.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.SNFQ..HHN.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.19.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210719/2021.07.19.CN.SNFQ..HHZ.SAC,2021-07-18T23:29:59.000000Z,2021-07-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.19
0,2021.07.20.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.CNQ..EHZ.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.ICQ..HHE.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.ICQ..HHN.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.ICQ..HHZ.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.PMAQ..HHE.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.PMAQ..HHN.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.PMAQ..HHZ.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.RISQ..HNE.SAC,2021-07-20T00:00:00.000000Z,2021-07-20T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.RISQ..HNN.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.RISQ..HNN.SAC,2021-07-20T00:00:00.000000Z,2021-07-20T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.RISQ..HNZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.RISQ..HNZ.SAC,2021-07-20T00:00:00.000000Z,2021-07-20T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.SMQ..EHZ.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.SNFQ..HHE.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.SNFQ..HHN.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.20.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210720/2021.07.20.CN.SNFQ..HHZ.SAC,2021-07-19T23:29:59.000000Z,2021-07-21T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.20
0,2021.07.21.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.CNQ..EHZ.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.ICQ..HHE.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.ICQ..HHN.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.ICQ..HHZ.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.PMAQ..HHE.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.PMAQ..HHN.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.PMAQ..HHZ.SAC,2021-07-20T23:29:59.000000Z,2021-07-22T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2021.07.21
0,2021.07.21.CN.RISQ..HNE.SAC,/network/projects/aia/whale_call/RAW/20210721/2021.07.21.CN.RISQ..HNE.SAC,2021-07-21T00:00:00.000000Z,2021-07-21T23:59:59.990000Z,8640000,100.0,0.01,1.0,SAC,2021.07.21
